id	name	source	features	aliases
ftr06940	IncI1 plasmid pilus assembly protein PilO	ModelSEED	null	ModelSEED:msfr.6940
ftr06941	IncI1 plasmid pilus assembly protein PilP	ModelSEED	null	ModelSEED:msfr.6941
ftr06942	IncI1 plasmid conjugative transfer ATPase PilQ	ModelSEED	null	ModelSEED:msfr.6942
ftr06943	IncI1 plasmid conjugative transfer inner membrane protein PilR	ModelSEED	null	ModelSEED:msfr.6943
ftr06944	IncI1 plasmid conjugative transfer prepilin PilS	ModelSEED	null	ModelSEED:msfr.6944
ftr06945	IncI1 plasmid conjugative transfer putative membrane protein PilT	ModelSEED	null	ModelSEED:msfr.6945
ftr06946	Type-IV sectretion leader peptidase/N-methyltransferase	ModelSEED	null	ModelSEED:msfr.6946
ftr06947	IncI1 plasmid conjugative transfer pilus-tip adhesin protein PilV	ModelSEED	null	ModelSEED:msfr.6947
ftr06948	Shufflon-specific DNA recombinase	ModelSEED	null	ModelSEED:msfr.6948
ftr06949	IncI1 plasmid conjugative transfer protein TraE	ModelSEED	null	ModelSEED:msfr.6949
ftr06950	IncI1 plasmid conjugative transfer protein TraF	ModelSEED	null	ModelSEED:msfr.6950
ftr06951	IncI1 plasmid conjugative transfer protein TraG	ModelSEED	null	ModelSEED:msfr.6951
ftr06952	IncI1 plasmid conjugative transfer protein TraH	ModelSEED	null	ModelSEED:msfr.6952
ftr06953	IncI1 plasmid conjugative transfer protein TraI	ModelSEED	null	ModelSEED:msfr.6953
ftr06954	IncI1 plasmid conjugative transfer protein TraJ, related to pilus biogenesis/retracton protein	ModelSEED	null	ModelSEED:msfr.6954
ftr06955	IncI1 plasmid conjugative transfer protein TraK	ModelSEED	null	ModelSEED:msfr.6955
ftr06956	Plasmid conjugative transfer endonuclease	ModelSEED	null	ModelSEED:msfr.6956
ftr06957	IncI1 plasmid conjugative transfer DNA primase	ModelSEED	null	ModelSEED:msfr.6957
ftr06958	IncI1 plasmid conjugative transfer protein TraL	ModelSEED	null	ModelSEED:msfr.6958
ftr06959	IncI1 plasmid conjugative transfer protein TraM	ModelSEED	null	ModelSEED:msfr.6959
ftr06960	IncI1 plasmid conjugative transfer protein TraN	ModelSEED	null	ModelSEED:msfr.6960
ftr06961	IncI1 plasmid conjugative transfer protein TraO	ModelSEED	null	ModelSEED:msfr.6961
ftr06962	IncI1 plasmid conjugative transfer protein TraP	ModelSEED	null	ModelSEED:msfr.6962
ftr06963	SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA	ModelSEED	null	ModelSEED:msfr.6963
ftr06964	Hypothetical protein YceD (clustered with ribosomal protein L32p)	ModelSEED	null	ModelSEED:msfr.6964
ftr06965	LSU ribosomal protein L32p	ModelSEED	null	ModelSEED:msfr.6965
ftr06966	FIG137276: Maf/YceF/YhdE family protein	ModelSEED	null	ModelSEED:msfr.6966
ftr06967	Phosphate:acyl-ACP acyltransferase PlsX	ModelSEED	null	ModelSEED:msfr.6967
ftr06968	Fosfomycin resistance protein FosA	ModelSEED	null	ModelSEED:msfr.6968
ftr06969	Fosfomycin resistance protein FosB	ModelSEED	null	ModelSEED:msfr.6969
ftr06970	Fosfomycin resistance protein FosX	ModelSEED	null	ModelSEED:msfr.6970
ftr06971	Toxin co-regulated pilus biosynthesis protein I, chemoreceptor, negative regulator of TcpA	ModelSEED	null	ModelSEED:msfr.6971
ftr06972	Toxin co-regulated pilus biosynthesis protein P, transcriptional activator of ToxT promoter	ModelSEED	null	ModelSEED:msfr.6972
ftr06973	Toxin co-regulated pilus biosynthesis protein H, transcriptional activator of ToxT promoter	ModelSEED	null	ModelSEED:msfr.6973
ftr06974	Toxin co-regulated pilin A	ModelSEED	null	ModelSEED:msfr.6974
ftr06975	Toxin co-regulated pilus biosynthesis protein B	ModelSEED	null	ModelSEED:msfr.6975
ftr06976	Toxin co-regulated pilus biosynthesis protein Q	ModelSEED	null	ModelSEED:msfr.6976
ftr06977	Toxin co-regulated pilus biosynthesis protein C, outer membrane protein	ModelSEED	null	ModelSEED:msfr.6977
ftr06978	Toxin co-regulated pilus biosynthesis protein R	ModelSEED	null	ModelSEED:msfr.6978
ftr06979	Toxin co-regulated pilus biosynthesis protein D	ModelSEED	null	ModelSEED:msfr.6979
ftr06980	Toxin co-regulated pilus biosynthesis protein S	ModelSEED	null	ModelSEED:msfr.6980
ftr06981	Toxin co-regulated pilus biosynthesis protein T, putative ATP-binding translocase of TcpA	ModelSEED	null	ModelSEED:msfr.6981
ftr06982	Toxin co-regulated pilus biosynthesis protein E, anchors TcpT to membrane	ModelSEED	null	ModelSEED:msfr.6982
ftr06983	Toxin co-regulated pilus biosynthesis protein F, putative outer membrane channel for TcpA extrusion	ModelSEED	null	ModelSEED:msfr.6983
ftr06984	TCP pilus virulence regulatory protein ToxT, transcription activator	ModelSEED	null	ModelSEED:msfr.6984
ftr06985	TCP pilin signal peptidase, TcpA processing	ModelSEED	null	ModelSEED:msfr.6985
ftr06986	LSU ribosomal protein L1p (L10Ae)	ModelSEED	null	ModelSEED:msfr.6986
ftr06987	LSU ribosomal protein L2p (L8e)	ModelSEED	null	ModelSEED:msfr.6987
ftr06988	LSU ribosomal protein L3p (L3e)	ModelSEED	null	ModelSEED:msfr.6988
ftr06989	LSU ribosomal protein L4p (L1e)	ModelSEED	null	ModelSEED:msfr.6989
ftr06990	LSU ribosomal protein L5p (L11e)	ModelSEED	null	ModelSEED:msfr.6990
ftr06991	LSU ribosomal protein L6p (L9e)	ModelSEED	null	ModelSEED:msfr.6991
ftr06992	LSU ribosomal protein L7/L12 (L23e)	ModelSEED	null	ModelSEED:msfr.6992
ftr06993	Firmicutes ribosomal L7Ae family protein	ModelSEED	null	ModelSEED:msfr.6993
ftr06994	LSU ribosomal protein L10p (P0)	ModelSEED	null	ModelSEED:msfr.6994
ftr06995	LSU ribosomal protein L11p (L12e)	ModelSEED	null	ModelSEED:msfr.6995
ftr06996	LSU ribosomal protein L13p (L13Ae)	ModelSEED	null	ModelSEED:msfr.6996
ftr06997	LSU ribosomal protein L14p (L23e)	ModelSEED	null	ModelSEED:msfr.6997
ftr06998	LSU ribosomal protein L15p (L27Ae)	ModelSEED	null	ModelSEED:msfr.6998
ftr06999	LSU ribosomal protein L16p (L10e)	ModelSEED	null	ModelSEED:msfr.6999
ftr07000	LSU ribosomal protein L17p	ModelSEED	null	ModelSEED:msfr.7000
ftr07001	LSU ribosomal protein L18p (L5e)	ModelSEED	null	ModelSEED:msfr.7001
ftr07002	LSU ribosomal protein L19p	ModelSEED	null	ModelSEED:msfr.7002
ftr07003	LSU ribosomal protein L20p	ModelSEED	null	ModelSEED:msfr.7003
ftr07004	LSU ribosomal protein L21p	ModelSEED	null	ModelSEED:msfr.7004
ftr07005	LSU ribosomal protein L22p (L17e)	ModelSEED	null	ModelSEED:msfr.7005
ftr07006	LSU ribosomal protein L23p (L23Ae)	ModelSEED	null	ModelSEED:msfr.7006
ftr07007	LSU ribosomal protein L24p (L26e)	ModelSEED	null	ModelSEED:msfr.7007
ftr07008	LSU ribosomal protein L25p	ModelSEED	null	ModelSEED:msfr.7008
ftr07009	LSU ribosomal protein L27p	ModelSEED	null	ModelSEED:msfr.7009
ftr07010	LSU ribosomal protein L29p (L35e)	ModelSEED	null	ModelSEED:msfr.7010
ftr07011	LSU ribosomal protein L30p (L7e)	ModelSEED	null	ModelSEED:msfr.7011
ftr07012	LSU ribosomal protein L31p	ModelSEED	null	ModelSEED:msfr.7012
ftr07013	LSU ribosomal protein L33p	ModelSEED	null	ModelSEED:msfr.7013
ftr07014	LSU ribosomal protein L34p	ModelSEED	null	ModelSEED:msfr.7014
ftr07015	LSU ribosomal protein L35p	ModelSEED	null	ModelSEED:msfr.7015
ftr07016	LSU ribosomal protein L36p	ModelSEED	null	ModelSEED:msfr.7016
ftr07017	Putative phosphate ABC transporter, phosphate-binding component	ModelSEED	null	ModelSEED:msfr.7017
ftr07018	N-succinyl arginine/lysine racemase	ModelSEED	null	ModelSEED:msfr.7018
ftr07019	N-acylamino acid racemase	ModelSEED	null	ModelSEED:msfr.7019
ftr07020	NG,NG-dimethylarginine dimethylaminohydrolase 1 (EC 3.5.3.18)	ModelSEED	null	ModelSEED:msfr.7020
ftr07022	protein arginine methyltransferase type 2 (SDMA formation)	ModelSEED	null	ModelSEED:msfr.7022
ftr07023	Protein arginine N-methyltransferase 1 (EC 2.1.1.-)	ModelSEED	null	ModelSEED:msfr.7023
ftr07024	Predicted broad substrate specificity phosphatase	ModelSEED	null	ModelSEED:msfr.7024
ftr07025	Phosphoglycerate mutase family 1	ModelSEED	null	ModelSEED:msfr.7025
ftr07026	Phosphoglycerate mutase family 2	ModelSEED	null	ModelSEED:msfr.7026
ftr07027	Phosphoglycerate mutase family 3	ModelSEED	null	ModelSEED:msfr.7027
ftr07028	Phosphoglycerate mutase family 4	ModelSEED	null	ModelSEED:msfr.7028
ftr07029	Phosphoglycerate mutase family 5	ModelSEED	null	ModelSEED:msfr.7029
ftr07030	Phosphoglycerate mutase family	ModelSEED	null	ModelSEED:msfr.7030
ftr07031	Phosphoglycerate mutase family (Rhiz)	ModelSEED	null	ModelSEED:msfr.7031
ftr07032	Phosphoglycerate mutase family, Lmo0556 homolog	ModelSEED	null	ModelSEED:msfr.7032
ftr07033	Phosphoglycerate mutase family, Lmo0907 homolog	ModelSEED	null	ModelSEED:msfr.7033
ftr07034	Sulfate adenylyltransferase, dissimilatory-type (EC 2.7.7.4)	ModelSEED	null	ModelSEED:msfr.7034
ftr07036	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)	ModelSEED	null	ModelSEED:msfr.7036
ftr07039	Ferredoxin-NADP(+) reductase (EC 1.18.1.2)	ModelSEED	null	ModelSEED:msfr.7039
ftr07040	Phosphoenolpyruvate phosphomutase (EC 5.4.2.9)	ModelSEED	null	ModelSEED:msfr.7040
ftr07041	Phosphonopyruvate decarboxylase (EC 4.1.1.82)	ModelSEED	null	ModelSEED:msfr.7041
ftr07042	Serine-pyruvate aminotransferase/archaeal aspartate aminotransferase	ModelSEED	null	ModelSEED:msfr.7042
ftr07043	Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog	ModelSEED	null	ModelSEED:msfr.7043
ftr07044	Fructose-bisphosphate aldolase (EC 4.1.2.13)	ModelSEED	null	ModelSEED:msfr.7044
ftr07045	Phage terminase small subunit	ModelSEED	null	ModelSEED:msfr.7045
ftr07046	Phage terminase large subunit	ModelSEED	null	ModelSEED:msfr.7046
ftr07047	Phage terminase large subunit, PBSX family	ModelSEED	null	ModelSEED:msfr.7047
ftr07048	Phage portal protein	ModelSEED	null	ModelSEED:msfr.7048
ftr07049	Acetoacetate decarboxylase (EC 4.1.1.4)	ModelSEED	null	ModelSEED:msfr.7049
ftr07050	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)	ModelSEED	null	ModelSEED:msfr.7050
ftr07051	NADH-dependent butanol dehydrogenase B (EC 1.1.1.-)	ModelSEED	null	ModelSEED:msfr.7051
ftr07052	NADH-dependent butanol dehydrogenase (EC 1.1.1.-)	ModelSEED	null	ModelSEED:msfr.7052
ftr07053	Ribosome-associated heat shock protein	ModelSEED	null	ModelSEED:msfr.7053
ftr07054	Heat shock protein 15	ModelSEED	null	ModelSEED:msfr.7054
ftr07055	Transcription-repair coupling factor	ModelSEED	null	ModelSEED:msfr.7055
ftr07056	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	ModelSEED	null	ModelSEED:msfr.7056
ftr07057	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	ModelSEED	null	ModelSEED:msfr.7057
ftr07058	Low temperature requirement B protein	ModelSEED	null	ModelSEED:msfr.7058
ftr07059	RNA binding protein, contains ribosomal protein S1 domain	ModelSEED	null	ModelSEED:msfr.7059
ftr07060	YabP protein	ModelSEED	null	ModelSEED:msfr.7060
ftr07061	Spore cortex biosynthesis protein	ModelSEED	null	ModelSEED:msfr.7061
ftr07062	S1 RNA binding domain protein	ModelSEED	null	ModelSEED:msfr.7062
ftr07063	cell-division initiation protein	ModelSEED	null	ModelSEED:msfr.7063
ftr07064	Transcription-repair coupling factor, amino-terminal 1/3	ModelSEED	null	ModelSEED:msfr.7064
ftr07065	Transcription-repair coupling factor, carboxy-terminal 2/3	ModelSEED	null	ModelSEED:msfr.7065
ftr07066	Transcription-repair coupling factor fragment	ModelSEED	null	ModelSEED:msfr.7066
ftr07067	SSU ribosomal protein S1p	ModelSEED	null	ModelSEED:msfr.7067
ftr07069	Pyrroline-5-carboxylate reductase (EC 1.5.1.2), ProG-like	ModelSEED	null	ModelSEED:msfr.7069
ftr07070	SSU ribosomal protein S5p (S2e)	ModelSEED	null	ModelSEED:msfr.7070
ftr07071	Spermidine N1-acetyltransferase (EC 2.3.1.57)	ModelSEED	null	ModelSEED:msfr.7071
ftr07072	Ribosomal-protein-S5p-alanine acetyltransferase related protein	ModelSEED	null	ModelSEED:msfr.7072
ftr07073	Protein GerPA, required for proper assembly of spore coat, mutations lead to super-dormant spore	ModelSEED	null	ModelSEED:msfr.7073
ftr07074	Protein GerPB, required for proper assembly of spore coat, mutations lead to super-dormant spore	ModelSEED	null	ModelSEED:msfr.7074
ftr07075	Protein GerPC, required for proper assembly of spore coat, mutations lead to super-dormant spore	ModelSEED	null	ModelSEED:msfr.7075
ftr07076	Protein GerPD, required for proper assembly of spore coat, mutations lead to super-dormant spore	ModelSEED	null	ModelSEED:msfr.7076
ftr07077	Protein GerPE, required for proper assembly of spore coat, mutations lead to super-dormant spore	ModelSEED	null	ModelSEED:msfr.7077
ftr07078	Protein GerPF, required for proper assembly of spore coat, mutations lead to super-dormant spore	ModelSEED	null	ModelSEED:msfr.7078
ftr07079	Similar to proteins GerPF and GerPA	ModelSEED	null	ModelSEED:msfr.7079
ftr07080	Spo0E-like putative sporulation regulatory protein in grePA-PF operon	ModelSEED	null	ModelSEED:msfr.7080
ftr07081	Spore germination protein GerLA	ModelSEED	null	ModelSEED:msfr.7081
ftr07082	Spore germination protein GerLB	ModelSEED	null	ModelSEED:msfr.7082
ftr07083	Spore germination protein GerLC	ModelSEED	null	ModelSEED:msfr.7083
ftr07084	Spore germination protein GerAA, germination response to L-alanine and related amino acids (earliest stage)	ModelSEED	null	ModelSEED:msfr.7084
ftr07085	Spore germination protein GerAB, germination response to L-alanine and related amino acids (earliest stage)	ModelSEED	null	ModelSEED:msfr.7085
ftr07086	Spore germination protein GerAC, germination response to L-alanine and related amino acids (earliest stage)	ModelSEED	null	ModelSEED:msfr.7086
ftr07088	Spore germination protein GerBB, germination response to combination of glucose, fructose, L-asparagine, and K+ (earliest stage)	ModelSEED	null	ModelSEED:msfr.7088
ftr07090	Uncharacterized spore germination protein YndD	ModelSEED	null	ModelSEED:msfr.7090
ftr07091	Uncharacterized spore germination protein YndE	ModelSEED	null	ModelSEED:msfr.7091
ftr07092	Uncharacterized spore germination protein YndF	ModelSEED	null	ModelSEED:msfr.7092
ftr07093	Spore germination protein GerN (inosine-dependent germination), Na+/H+ antiporter	ModelSEED	null	ModelSEED:msfr.7093
ftr07094	Spore germination protein GerXA (on pXO1)	ModelSEED	null	ModelSEED:msfr.7094
ftr07095	Spore germination protein GerXB (on pXO1)	ModelSEED	null	ModelSEED:msfr.7095
ftr07096	Spore germination protein GerXC (on pXO1)	ModelSEED	null	ModelSEED:msfr.7096
ftr07097	Putative spore germination protein, GerB family	ModelSEED	null	ModelSEED:msfr.7097
ftr07098	Spore germination protein GerSA	ModelSEED	null	ModelSEED:msfr.7098
ftr07099	Spore germination protein GerSB	ModelSEED	null	ModelSEED:msfr.7099
ftr07100	Spore germination protein GerSC	ModelSEED	null	ModelSEED:msfr.7100
ftr07101	Spore germination protein GerKA	ModelSEED	null	ModelSEED:msfr.7101
ftr07102	Spore germination protein GerKB	ModelSEED	null	ModelSEED:msfr.7102
ftr07103	Spore germination protein GerKC	ModelSEED	null	ModelSEED:msfr.7103
ftr07104	Spore germination protein GerYA	ModelSEED	null	ModelSEED:msfr.7104
ftr07105	Spore germination protein GerYB	ModelSEED	null	ModelSEED:msfr.7105
ftr07106	Spore germination protein GerYC	ModelSEED	null	ModelSEED:msfr.7106
ftr07107	Spore germination protein GerHA/GerIA	ModelSEED	null	ModelSEED:msfr.7107
ftr07108	Spore germination protein GerHB/GerIB	ModelSEED	null	ModelSEED:msfr.7108
ftr07109	Spore germination protein GerHC/GerIC	ModelSEED	null	ModelSEED:msfr.7109
ftr07110	Spore germination protein GerQA	ModelSEED	null	ModelSEED:msfr.7110
ftr07111	Spore germination protein GerQB	ModelSEED	null	ModelSEED:msfr.7111
ftr07112	Spore germination protein GerQC	ModelSEED	null	ModelSEED:msfr.7112
ftr07113	Spore cortex-lytic enzyme, lytic transglycosylase SleB	ModelSEED	null	ModelSEED:msfr.7113
ftr07114	Spore germination protein YpeB	ModelSEED	null	ModelSEED:msfr.7114
ftr07115	Spore cortex-lytic enzyme CwlJ	ModelSEED	null	ModelSEED:msfr.7115
ftr07116	Spore cortex-lytic enzyme, N-acetylglucosaminidase SleL (EC 3.2.1.-)	ModelSEED	null	ModelSEED:msfr.7116
ftr07117	Spore protein YdhD, not involved in spore germination	ModelSEED	null	ModelSEED:msfr.7117
ftr07118	Putative peptidoglycan hydrolase YvbX, NOT involved in spore germination	ModelSEED	null	ModelSEED:msfr.7118
ftr07119	Uncharacterized protein YkvT, NOT involved in spore germination	ModelSEED	null	ModelSEED:msfr.7119
ftr07120	Germination-specific N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28), cell wall hydrolase CwlD	ModelSEED	null	ModelSEED:msfr.7120
ftr07121	Arsenical resistance operon repressor	ModelSEED	null	ModelSEED:msfr.7121
ftr07122	Arsenical resistance operon trans-acting repressor arsD	ModelSEED	null	ModelSEED:msfr.7122
ftr07123	Arsenical pump-driving ATPase (EC 3.6.3.16)	ModelSEED	null	ModelSEED:msfr.7123
ftr07124	Arsenic resistance protein ArsH	ModelSEED	null	ModelSEED:msfr.7124
ftr07126	Acyl-CoA dehydrogenase/oxidase domain protein	ModelSEED	null	ModelSEED:msfr.7126
ftr07127	LmbE-like protein	ModelSEED	null	ModelSEED:msfr.7127
ftr07128	Methyltransferase type 12	ModelSEED	null	ModelSEED:msfr.7128
ftr07129	GldI	ModelSEED	null	ModelSEED:msfr.7129
ftr07130	Gliding motility protein (GldA) related protein	ModelSEED	null	ModelSEED:msfr.7130
ftr07131	GldB	ModelSEED	null	ModelSEED:msfr.7131
ftr07132	GldD	ModelSEED	null	ModelSEED:msfr.7132
ftr07133	gliding motility protein GldF	ModelSEED	null	ModelSEED:msfr.7133
ftr07134	gliding motility protein GldG	ModelSEED	null	ModelSEED:msfr.7134
ftr07139	GldJ	ModelSEED	null	ModelSEED:msfr.7139
ftr07140	gliding motility protein MglA	ModelSEED	null	ModelSEED:msfr.7140
ftr07142	AglU	ModelSEED	null	ModelSEED:msfr.7142
ftr07145	P1	ModelSEED	null	ModelSEED:msfr.7145
ftr07147	P40	ModelSEED	null	ModelSEED:msfr.7147
ftr07150	MglB	ModelSEED	null	ModelSEED:msfr.7150
ftr07155	Pili retraction protein pilT	ModelSEED	null	ModelSEED:msfr.7155
ftr07158	PilQ	ModelSEED	null	ModelSEED:msfr.7158
ftr07159	twitching motility protein PilH	ModelSEED	null	ModelSEED:msfr.7159
ftr07160	twitching motility protein PilJ	ModelSEED	null	ModelSEED:msfr.7160
ftr07161	Protein-glutamine gamma-glutamyltransferase (EC 2.3.2.13)	ModelSEED	null	ModelSEED:msfr.7161
ftr07162	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB	ModelSEED	null	ModelSEED:msfr.7162
ftr07163	Type II secretory pathway, component PulF/Type 4 fimbrial assembly protein pilC	ModelSEED	null	ModelSEED:msfr.7163
ftr07164	PilD	ModelSEED	null	ModelSEED:msfr.7164
ftr07165	twitching motility protein PilG	ModelSEED	null	ModelSEED:msfr.7165
ftr07166	PilH	ModelSEED	null	ModelSEED:msfr.7166
ftr07167	type IV pili signal transduction protein PilI	ModelSEED	null	ModelSEED:msfr.7167
ftr07168	type IV pilus biogenesis protein PilJ	ModelSEED	null	ModelSEED:msfr.7168
ftr07170	PilT	ModelSEED	null	ModelSEED:msfr.7170
ftr07172	PilU	ModelSEED	null	ModelSEED:msfr.7172
ftr07173	Macrophage infectivity potentiator/GldI	ModelSEED	null	ModelSEED:msfr.7173
ftr07176	pilin	ModelSEED	null	ModelSEED:msfr.7176
ftr07177	type 4 fimbrial biogenesis protein FimU	ModelSEED	null	ModelSEED:msfr.7177
ftr07178	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	ModelSEED	null	ModelSEED:msfr.7178
ftr07179	Swarming motility protein SwrC	ModelSEED	null	ModelSEED:msfr.7179
ftr07180	trans-cinnamate 4-monooxygenase	ModelSEED	null	ModelSEED:msfr.7180
ftr07181	Caffeic-o-methyltransferase (EC 2.1.1.68)	ModelSEED	null	ModelSEED:msfr.7181
ftr07182	Ferulate-5-hydroxylase	ModelSEED	null	ModelSEED:msfr.7182
ftr07183	UDP-glucose:sinapate glucosyltransferase (EC 2.4.1.120)	ModelSEED	null	ModelSEED:msfr.7183
ftr07186	4-coumarate--CoA ligase 1 (EC 6.2.1.12)	ModelSEED	null	ModelSEED:msfr.7186
ftr07187	Iron-responsive repressor RirA	ModelSEED	null	ModelSEED:msfr.7187
ftr07188	Predicted transcriptional regulator of sulfate adenylyltransferase, Rrf2 family	ModelSEED	null	ModelSEED:msfr.7188
ftr07189	Predicted transcriptional regulator of sulfate transport, Rrf2 family	ModelSEED	null	ModelSEED:msfr.7189
ftr07190	Hmc operon transcriptional regulator Rrf2	ModelSEED	null	ModelSEED:msfr.7190
ftr07191	Predicted transcriptional regulator of 4-carboxymuconolactone decarboxylase, Rrf2 family	ModelSEED	null	ModelSEED:msfr.7191
ftr07192	Predicted transcriptional regulator of NADH dehydrogenase, Rrf2 family	ModelSEED	null	ModelSEED:msfr.7192
ftr07193	Predicted transcriptional regulator of cysteine synthase, Rrf2 family	ModelSEED	null	ModelSEED:msfr.7193
ftr07194	Rrf2 family transcriptional regulator, group III	ModelSEED	null	ModelSEED:msfr.7194
ftr07195	Hypothetical protein, Spy1939 homolog	ModelSEED	null	ModelSEED:msfr.7195
ftr07196	Small protein similar to cysteinyl-tRNA synthetase	ModelSEED	null	ModelSEED:msfr.7196
ftr07197	Hypothetical protein DUF901, similar to C-terminal domain of ribosome protection-type Tc-resistance proteins	ModelSEED	null	ModelSEED:msfr.7197
ftr07198	RNA polymerase sporulation specific sigma factor SigH	ModelSEED	null	ModelSEED:msfr.7198
ftr07199	Putative anti-sigma factor antagonist	ModelSEED	null	ModelSEED:msfr.7199
ftr07200	Hypothetical protein, Slr0957 homolog	ModelSEED	null	ModelSEED:msfr.7200
ftr07201	Biofilm PGA outer membrane secretin PgaA	ModelSEED	null	ModelSEED:msfr.7201
